id;title;link;topic
153;Cellular IoT Modules Market Outlook 2025-2026: Strong Growth in 2025, Structural Pressures Ahead;https://iotbusinessnews.com/2026/02/10/cellular-iot-modules-market-outlook-2025-2026-strong-growth-in-2025-structural-pressures-ahead/;IoT
154;Private LTE/5G Market Reached US$2.4B and 6,500 Deployments in 2025;https://iotbusinessnews.com/2026/02/08/private-lte-5g-market-reached-us2-4b-and-6500-deployments-in-2025/;IoT
155;IoT Solutions, Innovations & Technologies;https://iotbusinessnews.com/category/technology-innovation/;IoT
156;Semtech targets industrial upgrades with FX86E 5G RedCap plug-and-play modem;https://iotbusinessnews.com/2026/03/11/semtech-targets-industrial-upgrades-with-fx86e-5g-redcap-plug-and-play-modem/;IoT
157;Quectel’s SH603ZA-AP targets edge AI designs with 6 TOPS NPU and broad industrial I/O;https://iotbusinessnews.com/2026/03/11/quectels-sh603za-ap-targets-edge-ai-designs-with-6-tops-npu-and-broad-industrial-i-o/;IoT
158;Blues integrates Skylo NTN satellite with cellular and Wi-Fi in a single Notecard IoT module;https://iotbusinessnews.com/2026/03/09/blues-integrates-skylo-ntn-satellite-with-cellular-and-wi-fi-in-a-single-notecard-iot-module/;IoT
159;5G Killer App: Precise Location Without GPS;https://iotbusinessnews.com/2026/03/04/5g-killer-app-precise-location-without-gps/;IoT
160;SIMPL Launches 5G-Ready EverSIM for Global IoT;https://iotbusinessnews.com/2026/03/04/simpl-launches-5g-ready-eversim-for-global-iot/;IoT
161;MultiTech Launches Geneva Edge Platform and LTE Cat 1bis Modem;https://iotbusinessnews.com/2026/03/04/multitech-launches-geneva-edge-platform-and-lte-cat-1bis-modem/;IoT
162;Auto & Telematics;https://iotbusinessnews.com/category/vehicle-telematics/;IoT
163;Quectel Shows mmWave Radar for Safer Vehicles at MWC;https://iotbusinessnews.com/2026/03/02/quectel-shows-mmwave-radar-for-safer-vehicles-at-mwc/;IoT
164;Ransomware on Automotive and Smart Mobility Doubled in 2025;https://iotbusinessnews.com/2026/02/19/ransomware-on-automotive-and-smart-mobility-doubled-in-2025/;IoT
165;Hyundai Motor Group partners with Vodafone IoT on Middle East connected cars;https://iotbusinessnews.com/2026/02/03/hyundai-motor-group-partners-with-vodafone-iot-on-middle-east-connected-cars/;IoT
166;Quectel Launches AR588MA 5G-Advanced Automotive-Grade Cellular Module;https://iotbusinessnews.com/2026/01/02/quectel-launches-ar588ma-5g-advanced-automotive-grade-cellular-module/;IoT
167;Kodiak AI and Verizon Business transform trucking with autonomous tech;https://iotbusinessnews.com/2025/12/18/kodiak-ai-and-verizon-business-transform-trucking-with-autonomous-tech/;IoT
168;United Micro Technology and Ceva Collaborate for 5G RedCap SoC to Accelerate Connected Vehicle Adoption;https://iotbusinessnews.com/2025/11/11/united-micro-technology-and-ceva-collaborate-for-5g-redcap-soc-to-accelerate-connected-vehicle-adoption/;IoT
169;Remote Asset Monitoring - Control - Tracking;https://iotbusinessnews.com/category/remote-control-monitoring/;IoT
170;Fibocom targets smart pet collars with MQ771-GL LPWA module;https://iotbusinessnews.com/2026/03/11/fibocom-targets-smart-pet-collars-with-mq771-gl-lpwa-module/;IoT
171;AT&T Business Collaborating with Geoforce to provide Industrial Asset Tracking;https://iotbusinessnews.com/2026/03/04/att-business-collaborating-with-geoforce-to-provide-industrial-asset-tracking/;IoT
172;Satellite IoT Empowers Data-Driven Farming in Africa;https://iotbusinessnews.com/2026/03/03/satellite-iot-empowers-data-driven-farming-in-africa/;IoT
173;Samsara Launches Its Most Compact Asset Tag Yet;https://iotbusinessnews.com/2026/02/27/samsara-launches-its-most-compact-asset-tag-yet/;IoT
174;WiseTech and Hapag-Lloyd launch IoT container tracking pilot;https://iotbusinessnews.com/2026/02/11/wisetech-and-hapag-lloyd-launch-iot-container-tracking-pilot/;IoT
175;Electronic Offender Monitoring Reaches 1.6 Million Across Europe, the Americas and Oceania;https://iotbusinessnews.com/2026/01/23/electronic-offender-monitoring-reaches-1-6-million-across-europe-the-americas-and-oceania/;IoT
176;Fleet Management;https://iotbusinessnews.com/category/application-fleet-management/;IoT
177;The installed base of fleet management systems in Southeast Asia to reach 6.4 million units by 2029;https://iotbusinessnews.com/2026/02/26/the-installed-base-of-fleet-management-systems-in-southeast-asia-to-reach-6-4-million-units-by-2029/;IoT
178;HD Hyundai Equipment Selects Iridium for Global Connectivity;https://iotbusinessnews.com/2025/12/10/hd-hyundai-equipment-selects-iridium-for-global-connectivity/;IoT
179;The installed base of fleet management systems in North America to reach 33 million units by 2029;https://iotbusinessnews.com/2025/11/14/the-installed-base-of-fleet-management-systems-in-north-america-to-reach-33-million-units-by-2029/;IoT
180;Blues Introduces New Fleet Management Capabilities to Simplify Large-Scale IoT Deployments;https://iotbusinessnews.com/2025/08/27/blues-introduces-new-fleet-management-capabilities-to-simplify-large-scale-iot-deployments/;IoT
181;Rosenberger Telematics GmbH and Volkswagen Group Info Services AG enter into partnership for fleet data integration;https://iotbusinessnews.com/2025/08/11/26241-rosenberger-telematics-gmbh-and-volkswagen-group-info-services-ag-enter-into-partnership-for-fleet-data-integration/;IoT
182;How Telematics Is Reshaping Transportation;https://iotbusinessnews.com/2025/08/07/58754-how-telematics-is-reshaping-transportation/;IoT
183;Smart Cities - Smart Metering & Smart Homes;https://iotbusinessnews.com/category/smart-metering-smart-grid/;IoT
184;Amazon Sidewalk Expands with LoRa®;https://iotbusinessnews.com/2026/03/06/amazon-sidewalk-expands-with-lora/;IoT
185;Aliro 1.0 Standard Launches to Transform Access Control;https://iotbusinessnews.com/2026/02/28/aliro-1-0-standard-launches-to-transform-access-control/;IoT
186;Semtech LoRa Plus powers multi-protocol smart home IoT;https://iotbusinessnews.com/2026/02/25/semtech-lora-plus-powers-multi-protocol-smart-home-iot/;IoT
187;Smart city technologies gain global momentum across core urban services;https://iotbusinessnews.com/2026/02/11/smart-city-technologies-gain-global-momentum-across-core-urban-services/;IoT
188;Latin America and the Caribbean poised for smart metering boom;https://iotbusinessnews.com/2026/01/20/latin-america-and-the-caribbean-poised-for-smart-metering-boom/;IoT
189;Quectel Introduces Advanced Matter-over-Thread Modules;https://iotbusinessnews.com/2025/11/13/quectel-introduces-advanced-matter-over-thread-modules/;IoT
190;Industrial IoT;https://iotbusinessnews.com/category/industrial-iot/;IoT
191;Semtech targets industrial upgrades with FX86E 5G RedCap plug-and-play modem;https://iotbusinessnews.com/2026/03/11/semtech-targets-industrial-upgrades-with-fx86e-5g-redcap-plug-and-play-modem/;IoT
192;Telit Cinterion and Nokia Partner on Mission-Critical AI Connectivity;https://iotbusinessnews.com/2026/01/07/telit-cinterion-and-nokia-partner-on-mission-critical-ai-connectivity/;IoT
193;Private 5G for Smart Manufacturing: Lessons Learned from First Productive Deployments;https://iotbusinessnews.com/2025/12/01/private-5g-for-smart-manufacturing-lessons-learned-from-first-productive-deployments/;IoT
194;Telit Cinterion Launches deviceWISE® Intelligence Suite for AI-Driven Industrial Automation;https://iotbusinessnews.com/2025/10/21/telit-cinterion-launches-devicewise-intelligence-suite-for-ai-driven-industrial-automation/;IoT
195;GlobalLogic and Ericsson Deploy Private 5G Network at Hitachi Rail’s State-of-the-Art Digital Factory;https://iotbusinessnews.com/2025/09/10/globallogic-and-ericsson-deploy-private-5g-network-at-hitachi-rails-state-of-the-art-digital-factory/;IoT
196;Industrial Automation Market to Reach USD 570.4 Billion by 2035;https://iotbusinessnews.com/2025/06/23/90848-industrial-automation-market-to-reach-usd-570-4-billion-by-2035/;IoT
197;Consumer devices & Wearables;https://iotbusinessnews.com/category/consumer-electronics/;IoT
198;Pelion launches consumer eSIM for IoT;https://iotbusinessnews.com/2025/09/22/pelion-launches-consumer-esim-for-iot/;IoT
199;Skylo Expands Collaboration with Garmin to Bring Satellite Connectivity to New fēnix®8 Pro Smartwatches;https://iotbusinessnews.com/2025/09/05/skylo-expands-collaboration-with-garmin-to-bring-satellite-connectivity-to-new-fenix8-pro-smartwatches/;IoT
200;Identiv Partners with TUK to Turn Physical Books Into Smart Reading Tools for Children;https://iotbusinessnews.com/2025/09/03/identiv-partners-with-tuk-to-turn-physical-books-into-smart-reading-tools-for-children/;IoT
201;Google & Skylo Bring Satellite Connectivity to Pixel 10 and Launch Pixel Watch 4 with 2-Way Emergency Messaging;https://iotbusinessnews.com/2025/08/21/20265-google-skylo-bring-satellite-connectivity-to-pixel-10-and-launch-pixel-watch-4-with-2-way-emergency-messaging/;IoT
202;emnify Launches Consumer eSIM Solution to Simplify Large-Scale Enterprise Deployments;https://iotbusinessnews.com/2025/06/30/58000-emnify-launches-consumer-esim-solution-to-simplify-large-scale-enterprise-deployments/;IoT
203;Consumer IoT Products are Priced 44% Higher on Average Than Similar Non-Connected Products;https://iotbusinessnews.com/2025/06/27/28255-consumer-iot-products-are-priced-44-higher-on-average-than-similar-non-connected-products/;IoT
204;Smart Healthcare;https://iotbusinessnews.com/category/health-medical/;IoT
205;The number of telecare solution users in Europe and North America reached 16.2 million at the end of 2025;https://iotbusinessnews.com/2026/02/28/the-number-of-telecare-solution-users-in-europe-and-north-america-reached-16-2-million-at-the-end-of-2025/;IoT
206;Healthcare IoT: Regulations, Interoperability and Patient Data Security;https://iotbusinessnews.com/2026/01/12/healthcare-iot-regulations-interoperability-and-patient-data-security/;IoT
207;Inside the Body: How Ingestible Sensors Are Shaping the Future of Healthcare;https://iotbusinessnews.com/2025/06/19/25152-inside-the-body-how-ingestible-sensors-are-shaping-the-future-of-healthcare/;IoT
208;Berg Insight says 14.7 million Europeans used connected care solutions in 2024;https://iotbusinessnews.com/2025/02/14/43477-berg-insight-says-14-7-million-europeans-used-connected-care-solutions-in-2024/;IoT
209;Best Practices for Medical Device Connectivity;https://iotbusinessnews.com/2025/01/09/84541-best-practices-for-medical-device-connectivity/;IoT
210;Semtech and iWOW Enhance Elder Care with LoRaWAN® Wireless Emergency System;https://iotbusinessnews.com/2025/01/06/20510-semtech-and-iwow-enhance-elder-care-with-lorawan-wireless-emergency-system/;IoT
211;Smart retail & Payment;https://iotbusinessnews.com/category/smart-retail/;IoT
212;Verifone taps Thales eSIM and SGP.32 to simplify global connectivity for POS terminals;https://iotbusinessnews.com/2026/03/11/verifone-taps-thales-esim-and-sgp-32-to-simplify-global-connectivity-for-pos-terminals/;IoT
213;Cielo Boosts Remote Connectivity for POS Terminals with Thales;https://iotbusinessnews.com/2026/03/05/cielo-boosts-remote-connectivity-for-pos-terminals-with-thales/;IoT
214;Carrefour and Vusion to deploy smart stores at scale;https://iotbusinessnews.com/2026/02/19/carrefour-and-vusion-to-deploy-smart-stores-at-scale/;IoT
215;Samsara Turns IoT Data into AI Insights for Retail Operations;https://iotbusinessnews.com/2025/11/07/samsara-turns-iot-data-into-ai-insights-for-retail-operations/;IoT
216;Wiliot and Walmart Partner to Transform Retail with Ambient IoT and AI;https://iotbusinessnews.com/2025/10/02/wiliot-and-walmart-partner-to-transform-retail-with-ambient-iot-and-ai/;IoT
217;Carrefour and VusionGroup Test a New Generation of Connected Stores with EdgeSense;https://iotbusinessnews.com/2025/06/15/32066-carrefour-and-vusiongroup-test-a-new-generation-of-connected-stores-with-edgesense/;IoT
218;Wi-Fi 8 and the IoT Enterprise: What Next-Gen Wi-Fi Means for Connected Devices;https://iotbusinessnews.com/2026/03/06/wi-fi-8-and-the-iot-enterprise-what-next-gen-wi-fi-means-for-connected-devices/;IoT
219;IoT Total Cost of Ownership (TCO) Models: From CapEx to OpEx in 2026;https://iotbusinessnews.com/2026/03/02/iot-total-cost-of-ownership-tco-models-from-capex-to-opex-in-2026/;IoT
220;IoT Platform Selection: Five Traps to Avoid;https://iotbusinessnews.com/2026/02/21/iot-platform-selection-five-traps-to-avoid/;IoT
221;Broadband IoT vs. Narrowband IoT: Enterprise Connectivity Strategies for 2026 and Beyond;https://iotbusinessnews.com/2026/02/13/broadband-iot-vs-narrowband-iot-enterprise-connectivity-strategies-for-2026-and-beyond/;IoT
222;Cellular IoT Modules Market Outlook 2025-2026: Strong Growth in 2025, Structural Pressures Ahead;https://iotbusinessnews.com/2026/02/10/cellular-iot-modules-market-outlook-2025-2026-strong-growth-in-2025-structural-pressures-ahead/;IoT
223;Wi-Fi 8 and the IoT Enterprise: What Next-Gen Wi-Fi Means for Connected Devices;https://iotbusinessnews.com/2026/03/06/wi-fi-8-and-the-iot-enterprise-what-next-gen-wi-fi-means-for-connected-devices/;IoT
224;IoT Total Cost of Ownership (TCO) Models: From CapEx to OpEx in 2026;https://iotbusinessnews.com/2026/03/02/iot-total-cost-of-ownership-tco-models-from-capex-to-opex-in-2026/;IoT
225;Broadband IoT vs. Narrowband IoT: Enterprise Connectivity Strategies for 2026 and Beyond;https://iotbusinessnews.com/2026/02/13/broadband-iot-vs-narrowband-iot-enterprise-connectivity-strategies-for-2026-and-beyond/;IoT
226;Cellular IoT Modules Market Outlook 2025-2026: Strong Growth in 2025, Structural Pressures Ahead;https://iotbusinessnews.com/2026/02/10/cellular-iot-modules-market-outlook-2025-2026-strong-growth-in-2025-structural-pressures-ahead/;IoT
227;From Connected Devices to Autonomous Operations: What Enterprise IoT Is Really Becoming;https://iotbusinessnews.com/2026/02/10/from-connected-devices-to-autonomous-operations-what-enterprise-iot-is-really-becoming/;IoT
228;The Rise of Vertical-Specific IoT Stacks: The End of One-Size-Fits-All Platforms;https://iotbusinessnews.com/2026/01/28/the-rise-of-vertical-specific-iot-stacks-the-end-of-one-size-fits-all-platforms/;IoT
229;Latest from our base of 8,500+ IoT news and articles;https://iotbusinessnews.com/category/market-data/;IoT
230;Telit Cinterion pairs its FN990B40 5G data card with Airfide UWB and 60 GHz radar for indoor positioning and sensing;https://iotbusinessnews.com/2026/03/11/telit-cinterion-pairs-its-fn990b40-5g-data-card-with-airfide-uwb-and-60-ghz-radar-for-indoor-positioning-and-sensing/;IoT
231;Quectel leans on third-party security validation as EU Cyber Resilience Act deadline approaches;https://iotbusinessnews.com/2026/03/11/quectel-leans-on-third-party-security-validation-as-eu-cyber-resilience-act-deadline-approaches/;IoT
232;Semtech targets industrial upgrades with FX86E 5G RedCap plug-and-play modem;https://iotbusinessnews.com/2026/03/11/semtech-targets-industrial-upgrades-with-fx86e-5g-redcap-plug-and-play-modem/;IoT
233;Quectel’s SH603ZA-AP targets edge AI designs with 6 TOPS NPU and broad industrial I/O;https://iotbusinessnews.com/2026/03/11/quectels-sh603za-ap-targets-edge-ai-designs-with-6-tops-npu-and-broad-industrial-i-o/;IoT
234;Verifone taps Thales eSIM and SGP.32 to simplify global connectivity for POS terminals;https://iotbusinessnews.com/2026/03/11/verifone-taps-thales-esim-and-sgp-32-to-simplify-global-connectivity-for-pos-terminals/;IoT
235;Fibocom targets smart pet collars with MQ771-GL LPWA module;https://iotbusinessnews.com/2026/03/11/fibocom-targets-smart-pet-collars-with-mq771-gl-lpwa-module/;IoT
236;1NCE adds Netmore LoRaWAN via plugin, bringing LoRaWAN and cellular under one IoT platform;https://iotbusinessnews.com/2026/03/11/1nce-adds-netmore-lorawan-via-plugin-bringing-lorawan-and-cellular-under-one-iot-platform/;IoT
237;Berg Insight: Smart label shipments in logistics hit 900,000 units in 2025;https://iotbusinessnews.com/2026/03/10/berg-insight-smart-label-shipments-in-logistics-hit-900000-units-in-2025/;IoT
